Comunication range: 4,
134,148,376,1984,251, ,468,321,653,2033,525, ,632,521,738,2042,1307, ,495,687,565,2183,770, ,
204,224,284,1984,223, ,352,346,484,2126,594, ,418,529,780,1996,464, ,773,640,693,2030,1287, ,
196,168,334,1984,595, ,629,333,429,1982,663, ,699,583,657,2053,535, ,784,590,567,2004,1473, ,
247,239,325,1984,286, ,308,288,314,1982,499, ,474,526,662,2064,1070, ,745,643,1294,2228,2069, ,
220,218,276,1984,903, ,287,335,346,2024,478, ,433,467,885,2060,652, ,812,574,806,2086,1220, ,
149,202,254,1984,299, ,381,222,347,2090,621, ,573,531,554,2073,1041, ,683,605,914,2142,1158, ,
239,239,247,1985,546, ,416,253,402,2170,532, ,558,580,664,2214,790, ,568,687,1216,2167,1031, ,

198.95,211.85,312.45,2005.3,376.75, ,373.4,332,473.6,2042.75,609.6, ,504.75,497.55,666.5,2093.05,907.35, ,686.85,633.95,860.6,2111.75,1227.7, ,
36.3572,43.3501,55.4811,55.207,170.04, ,84.8041,55.4743,85.5905,67.3653,137.338, ,108.02,76.6795,136.94,70.9207,289.122, ,111.924,60.6675,239.022,86.6209,368.059, ,






Comunication range: 40,
208,176,330,1984,401, ,220,380,461,2064,536, ,519,605,386,2194,517, ,839,770,588,2096,1035, ,
166,230,370,1984,247, ,326,315,591,2240,606, ,396,392,784,2139,931, ,815,665,1088,2143,1681, ,
156,189,281,1984,200, ,376,304,524,2047,694, ,323,509,776,2095,617, ,595,637,1057,2227,1598, ,
198,354,412,2052,283, ,316,299,494,2065,418, ,517,383,731,2008,651, ,679,578,724,2086,677, ,
180,176,232,1994,301, ,383,429,479,1992,391, ,563,594,726,2101,1012, ,667,667,1078,2195,1750, ,
151,231,254,1984,262, ,392,413,487,2038,845, ,422,568,859,2263,861, ,620,661,1249,2219,914, ,
288,206,230,1984,359, ,331,391,461,1982,597, ,519,452,353,2179,779, ,856,713,649,2005,921, ,
208,222,354,1984,521, ,444,369,472,1982,846, ,381,460,638,2038,1138, ,785,618,1051,2024,1303, ,
179,145,321,1984,248, ,432,428,526,2016,659, ,357,339,703,2046,1523, ,447,466,658,2226,945, ,
203,222,279,2208,552, ,426,349,556,2033,574, ,739,445,700,2068,1365, ,695,569,954,1995,789, ,
224,220,340,1984,379, ,323,343,381,2012,760, ,494,571,473,2006,860, ,647,667,648,1997,1108, ,
228,214,408,2107,265, ,386,246,467,1982,468, ,475,508,587,2115,1180, ,657,660,554,2178,1116, ,
209,200,353,1984,216, ,272,301,546,1995,886, ,603,388,657,2107,854, ,577,681,1062,2004,1709, ,
134,148,376,1984,251, ,468,321,671,2033,525, ,632,521,738,2042,1307, ,495,687,567,2183,770, ,
204,224,284,1984,223, ,352,346,484,2126,594, ,418,529,585,1996,464, ,773,640,693,2030,1287, ,
196,168,334,1984,595, ,629,333,429,1982,663, ,699,583,657,2053,535, ,784,590,567,2004,1473, ,
247,239,325,1984,286, ,308,288,314,1982,499, ,462,470,632,2064,1070, ,782,643,1278,2228,2069, ,
216,218,276,1984,903, ,287,335,351,2024,478, ,433,467,885,2060,652, ,812,574,806,2086,1220, ,
149,202,256,1984,299, ,381,222,347,2090,621, ,573,531,554,2073,1041, ,683,605,912,2142,1158, ,
239,239,301,1985,546, ,416,253,402,2170,532, ,558,580,664,2214,790, ,568,687,1216,2167,1031, ,

199.15,211.15,315.8,2005.3,366.85, ,373.4,333.25,472.15,2042.75,609.6, ,504.15,494.75,654.4,2093.05,907.35, ,688.8,638.9,869.95,2111.75,1227.7, ,
36.4832,42.815,52.7016,55.207,171.478, ,84.8041,56.4986,84.6589,67.3653,137.338, ,108.222,76.6119,135.12,70.9207,289.122, ,113.085,62.8378,244.625,86.6209,368.059, ,






Comunication range: 44,
208,176,330,1984,401, ,220,380,461,2064,536, ,519,605,386,2194,517, ,839,770,588,2096,1035, ,
